meannh,cum.prob
9988.12097911293,0.268
9999.67041650792,0.269
10018.7854785221,0.27
10029.5763549638,0.271
10040.9301458911,0.272
10050.9532952169,0.273
10064.204400023,0.274
10073.9269056491,0.275
10094.1604459903,0.276
10102.1216223511,0.277
10111.8620316371,0.278
10122.454731735,0.279
10137.6396846331,0.28
10153.6201726309,0.281
10163.5063638316,0.282
10167.7442856029,0.283
10179.6259259709,0.284
10197.3234794526,0.285
10212.3028464111,0.286
10224.6796439012,0.287
10230.019553981,0.288
10247.972292396,0.289
10255.6669620865,0.29
10264.0569892669,0.291
10282.3614058784,0.292
10286.9959837352,0.293
10307.8375774033,0.294
10319.5026187723,0.295
10327.7534433393,0.296
10338.1532842114,0.297
10347.8626166324,0.298
10364.5180264174,0.299
10376.3763565068,0.3
10391.8586919342,0.301
10401.477554002,0.302
10404.7952413994,0.303
10427.4348834252,0.304
10428.6444418242,0.305
10447.4901920141,0.306
10452.4964324971,0.307
10474.0888004278,0.308
10480.2745075217,0.309
10499.1006119299,0.31
10511.2967174612,0.311
10517.8884231364,0.312
10532.0957994182,0.313
10540.3657386389,0.314
10558.9708868081,0.315
10570.1743256973,0.316
10574.2595815213,0.317
10584.3204654785,0.318
10603.9923206428,0.319
10617.200094058,0.32
10621.6974537855,0.321
10642.0292009278,0.322
10654.8823715139,0.323
10655.7175596028,0.324
10672.0492972424,0.325
10681.7611821938,0.326
10701.3104393045,0.327
10714.5388379647,0.328
10718.0347394273,0.329
10736.567483271,0.33
10749.6501167697,0.331
10759.7520908495,0.332
10773.0458076167,0.333
10777.5121420774,0.334
10788.6964859381,0.335
10810.3105697103,0.336
10811.8264583491,0.337
10830.352317866,0.338
10840.0028139402,0.339
10854.5117126401,0.34
10864.7070492733,0.341
10872.3314759991,0.342
10892.5569868532,0.343
10896.3486164626,0.344
10909.8646870639,0.345
10926.3716608484,0.346
10942.3892224128,0.347
10951.7242387994,0.348
10961.481819341,0.349
10969.490072785,0.35
10982.626781534,0.351
10998.6333750086,0.352
11012.5711697197,0.353
11026.0237866152,0.354
11036.7797214654,0.355
11043.0758092091,0.356
11052.3432898187,0.357
11071.4905903628,0.358
11087.5245290542,0.359
11093.6399659343,0.36
11101.2096699416,0.361
11123.0899931695,0.362
11131.6131529668,0.363
11137.2141261951,0.364
11150.1396611934,0.365
11161.678593966,0.366
11173.0193467882,0.367
11191.769084805,0.368
11205.2698436565,0.369
11213.6690740879,0.37
11225.2769566613,0.371
11245.5834186201,0.372
11249.8175528696,0.373
11267.5703179132,0.374
11270.5426559046,0.375
11292.2568933603,0.376
11296.8450564499,0.377
11314.7948042001,0.378
11325.7958550746,0.379
11341.8933656241,0.38
11344.2802500024,0.381
11359.2206603631,0.382
11377.1364588685,0.383
11390.2930229876,0.384
11398.4269327737,0.385
11411.3141244886,0.386
11429.2453325706,0.387
11432.6182415809,0.388
11450.9041856851,0.389
11459.3655815701,0.39
11472.8727099475,0.391
11481.8439706276,0.392
11503.3129774493,0.393
11512.6964233099,0.394
11522.6720679878,0.395
11529.1749478149,0.396
11550.8089520626,0.397
11555.5365949577,0.398
11573.2415201639,0.399
11580.2899393898,0.4
11601.9068191587,0.401
11610.0521909735,0.402
11625.3795183665,0.403
11630.8290899043,0.404
11648.7469157695,0.405
11658.0464789729,0.406
11674.8296681067,0.407
11681.3435577176,0.408
11702.5334526015,0.409
11706.9899597012,0.41
11719.4052459154,0.411
11733.5624642385,0.412
11745.9017237046,0.413
11757.4193901158,0.414
11770.5592627284,0.415
11782.3374785872,0.416
11791.8516572336,0.417
11807.2531120882,0.418
11818.4114281562,0.419
11833.5992236482,0.42
11843.0686120474,0.421
11862.4975781617,0.422
11872.3708324906,0.423
11892.2290988019,0.424
11904.991737556,0.425
11912.2649483622,0.426
11919.4601675121,0.427
11940.0439641397,0.428
11951.6026061497,0.429
11956.0652794399,0.43
11977.9580585639,0.431
11994.0724937649,0.432
12006.1088285744,0.433
12011.5061418472,0.434
12030.2276537405,0.435
12044.7152469408,0.436
12054.1079496086,0.437
12063.8226142558,0.438
12071.9980407913,0.439
12094.9483231665,0.44
12100.2559222982,0.441
12111.7065914568,0.442
12132.9843657776,0.443
12142.6469235208,0.444
12161.9616656551,0.445
12165.1402660878,0.446
12177.1243317579,0.447
12190.8394352185,0.448
12208.6183833542,0.449
12220.241288388,0.45
12236.9395986864,0.451
12246.189547825,0.452
12261.9248043831,0.453
12269.9223526407,0.454
12289.7620539999,0.455
12304.5891474406,0.456
12316.7146175338,0.457
12331.2739568253,0.458
12336.8090307518,0.459
12356.9899692997,0.46
12370.7065249593,0.461
12384.4080179286,0.462
12392.323876198,0.463
12402.3003030574,0.464
12413.890482327,0.465
12430.7374094464,0.466
12444.1777107883,0.467
12463.4146395918,0.468
12467.02943809,0.469
12484.3864742763,0.47
12494.2016984939,0.471
12510.8424024636,0.472
12520.9280491223,0.473
12544.6328305238,0.474
12552.2849131853,0.475
12559.4353753795,0.476
12579.3054511978,0.477
12587.3272124539,0.478
12601.4775830605,0.479
12616.0908509734,0.48
12637.9260648215,0.481
12645.7270897307,0.482
12665.6013758295,0.483
12669.5285600337,0.484
12684.9178795206,0.485
12700.4476547057,0.486
12710.0862526732,0.487
12724.8357004475,0.488
12735.9846967887,0.489
12758.0902852155,0.49
12770.5673519273,0.491
12779.2391084323,0.492
12791.4124972778,0.493
12812.9055135635,0.494
12820.453667072,0.495
12832.9809497941,0.496
12857.1925801928,0.497
12872.2473128508,0.498
12882.2974818687,0.499
12896.9378244197,0.5
12901.0102846435,0.501
12917.3646199495,0.502
12939.972224141,0.503
12953.5452314623,0.504
12959.1118861202,0.505
12973.1469765475,0.506
12986.2211250111,0.507
12999.7316366514,0.508
13017.2492198347,0.509
13038.8080319382,0.51
13042.7666231781,0.511
13056.2584978431,0.512
13081.5804770493,0.513
13095.9986476816,0.514
13100.0108510899,0.515
13113.5658995122,0.516
13133.1952991167,0.517
13150.4885640145,0.518
13159.9613968692,0.519
13176.3189586399,0.52
13196.3228426736,0.521
13207.1883717474,0.522
13214.9078302383,0.523
13226.8586749154,0.524
13242.1894170237,0.525
13264.1650171482,0.526
13271.6603294313,0.527
13293.5613102437,0.528
13300.3810166232,0.529
13316.0439657667,0.53
13331.0453497453,0.531
13349.2158792849,0.532
13357.3042224958,0.533
13379.3705328557,0.534
13394.2998436953,0.535
13401.6130733316,0.536
13427.342656899,0.537
13433.1548411006,0.538
13456.7779598872,0.539
13468.6879736477,0.54
13476.2508579347,0.541
13497.6951710982,0.542
13508.1536717879,0.543
13530.0532929446,0.544
13546.5700737012,0.545
13555.4910895765,0.546
13575.1058504066,0.547
13587.5929045576,0.548
13596.5036799003,0.549
13623.2493201391,0.55
13638.087509244,0.551
13645.2461833043,0.552
13656.0025428935,0.553
13677.4188828382,0.554
13691.0343995839,0.555
13710.3639773916,0.556
13717.2299007029,0.557
13734.2485447853,0.558
13755.3682156117,0.559
13771.8554082838,0.56
13788.3163373389,0.561
13804.9565221738,0.562
13817.8843139243,0.563
13834.1702053224,0.564
13844.412840511,0.565
13866.534304682,0.566
13877.9578841047,0.567
13887.2169326495,0.568
13905.9297699952,0.569
13922.9123716156,0.57
13940.0377573647,0.571
13950.2376232483,0.572
13975.8991633348,0.573
13992.2836440993,0.574
13997.6487533216,0.575
14017.5119316304,0.576
14028.3011934685,0.577
14055.3720407321,0.578
14063.3988479214,0.579
14076.1348426858,0.58
14096.4316120419,0.581
14110.3615719256,0.582
14138.9918369638,0.583
14152.2362872595,0.584
14162.8757980542,0.585
14182.3989794881,0.586
14192.2180714,0.587
14215.5277430788,0.588
14222.3965333032,0.589
14239.2773230712,0.59
14262.9074113233,0.591
14277.9530486942,0.592
14300.1697854224,0.593
14308.5549022274,0.594
14326.2431882869,0.595
14339.0524172625,0.596
14356.7290222278,0.597
14369.1932547139,0.598
14389.975056907,0.599
14413.9348758932,0.6
14432.1555080735,0.601
14439.8850624409,0.602
14460.4593519682,0.603
14471.4230773058,0.604
14486.8251419211,0.605
14510.0736617166,0.606
14522.1248355545,0.607
14540.0499976453,0.608
14563.4496733326,0.609
14576.5425571443,0.61
14595.1472275209,0.611
14620.8576540652,0.612
14630.6688316817,0.613
14643.5011790229,0.614
14659.6351046923,0.615
14673.1477022989,0.616
14699.9702739078,0.617
14715.1304402801,0.618
14741.7247283924,0.619
14754.7503792065,0.62
14766.7618872232,0.621
14780.6242131389,0.622
14798.3206367734,0.623
14816.2606421077,0.624
14838.4650767495,0.625
14861.3091981319,0.626
14871.4823114419,0.627
14899.3088136239,0.628
14909.9386645534,0.629
14921.0814472319,0.63
14938.5762916544,0.631
14956.61370528,0.632
14973.4812190654,0.633
14995.1782217826,0.634
15024.4382375994,0.635
15033.569664038,0.636
15057.3248054062,0.637
15075.7585034367,0.638
15095.8245006936,0.639
15109.4546873075,0.64
15136.8676901916,0.641
15140.3416973655,0.642
15171.5495373121,0.643
15179.0336378953,0.644
15198.9434896737,0.645
15221.4917672592,0.646
15239.9514263768,0.647
15260.5789018603,0.648
15270.0532587058,0.649
15299.2507185205,0.65
15312.2065408026,0.651
15340.1876634076,0.652
15345.3072646308,0.653
15374.4895162709,0.654
15391.4848066094,0.655
15410.6690621313,0.656
15432.4105852051,0.657
15450.8790635606,0.658
15461.4760318734,0.659
15484.5433217676,0.66
15514.3617800815,0.661
15525.4342975469,0.662
15535.8882637314,0.663
15556.3012416034,0.664
15582.8402879486,0.665
15595.9627943023,0.666
15625.1059950032,0.667
15645.0176540569,0.668
15661.672661998,0.669
15688.1277307519,0.67
15712.2506552433,0.671
15730.2931346172,0.672
15735.8756992054,0.673
15770.3525376272,0.674
15773.7823051874,0.675
15799.7518888337,0.676
15818.4866076434,0.677
15852.7470839708,0.678
15861.1534309001,0.679
15886.4090343727,0.68
15904.769830591,0.681
15919.8103925604,0.682
15947.2452474563,0.683
15961.9093524466,0.684
15993.716636636,0.685
16005.8558034389,0.686
16036.1216291876,0.687
16055.7626558528,0.688
16081.5611888447,0.689
16096.4104573151,0.69
16118.0628812574,0.691
16132.7788916414,0.692
16156.8558758234,0.693
16185.698216528,0.694
16210.0635870368,0.695
16229.9826475278,0.696
16237.1006451993,0.697
16275.8469419995,0.698
16289.2111186058,0.699
16306.8893771299,0.7
16334.6907349912,0.701
16349.5056861879,0.702
16367.2052165988,0.703
16400.8237074653,0.704
16419.8586629236,0.705
16434.1898080889,0.706
